pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
CADM3__L4-eNeuron|SDC4__mural,CADM3,SDC4,L4-eNeuron,mural,96,10,0.0004176819
ADAM15__Adarb2-iNeuron|LRP1__L6-eNeuron,ADAM15,LRP1,Adarb2-iNeuron,L6-eNeuron,18,124,0.0004176116
GRN__endothelial|EPHB6__Lhx6-iNeuron,GRN,EPHB6,endothelial,Lhx6-iNeuron,33,29,0.0004175281
LAMC1__endothelial|EPHB6__Lhx6-iNeuron,LAMC1,EPHB6,endothelial,Lhx6-iNeuron,33,29,0.00041752457
VCAN__OPC|FGFR3__astrocytes,VCAN,FGFR3,OPC,astrocytes,18,31,0.00041692622
ESAM__endothelial|SV2A__Olig,ESAM,SV2A,endothelial,Olig,33,15,0.00041687486
GRN__mural|GABBR2__L5-eNeuron,GRN,GABBR2,mural,L5-eNeuron,10,64,0.00041678318
ICAM5__L2-L3-eNeuron|ENG__mural,ICAM5,ENG,L2-L3-eNeuron,mural,74,10,0.000416701
NID1__endothelial|EPHB6__Lhx6-iNeuron,NID1,EPHB6,endothelial,Lhx6-iNeuron,33,29,0.00041669133
SEMA6B__L6-eNeuron|TNFRSF1B__microglia,SEMA6B,TNFRSF1B,L6-eNeuron,microglia,124,11,0.00041593012
SEMA6B__OPC|KCNJ4__L5-eNeuron,SEMA6B,KCNJ4,OPC,L5-eNeuron,18,64,0.00041577307
EFNB3__Olig|FLT1__endothelial,EFNB3,FLT1,Olig,endothelial,15,33,0.00041576117
SEMA4D__Adarb2-iNeuron|CNTNAP1__L2-L3-eNeuron,SEMA4D,CNTNAP1,Adarb2-iNeuron,L2-L3-eNeuron,18,74,0.00041573422
ADAM15__Adarb2-iNeuron|SV2A__L5-eNeuron,ADAM15,SV2A,Adarb2-iNeuron,L5-eNeuron,18,64,0.00041555386
ADAM15__microglia|CADM3__L2-L3-eNeuron,ADAM15,CADM3,microglia,L2-L3-eNeuron,11,74,0.00041539094
TGFA__Olig|ADORA1__L5-eNeuron,TGFA,ADORA1,Olig,L5-eNeuron,15,64,0.00041533218
SEMA7A__L2-L3-eNeuron|LRP1__L6-eNeuron,SEMA7A,LRP1,L2-L3-eNeuron,L6-eNeuron,74,124,0.00041498872
SEMA6B__Lhx6-iNeuron|NOTCH1__astrocytes,SEMA6B,NOTCH1,Lhx6-iNeuron,astrocytes,29,31,0.00041478736
SEMA6B__Adarb2-iNeuron|CADM3__L5-eNeuron,SEMA6B,CADM3,Adarb2-iNeuron,L5-eNeuron,18,64,0.00041477525
CADM3__L5-eNeuron|SV2A__OPC,CADM3,SV2A,L5-eNeuron,OPC,64,18,0.00041471276
NID1__endothelial|LINGO1__astrocytes,NID1,LINGO1,endothelial,astrocytes,33,31,0.00041457688
SEMA6B__L6-eNeuron|SDC3__L2-L3-eNeuron,SEMA6B,SDC3,L6-eNeuron,L2-L3-eNeuron,124,74,0.00041436777
GRN__L5-eNeuron|ITGB1__mural,GRN,ITGB1,L5-eNeuron,mural,64,10,0.0004142994
GAS6__L4-eNeuron|PLXNB3__OPC,GAS6,PLXNB3,L4-eNeuron,OPC,96,18,0.00041412344
AGRN__L5-eNeuron|SV2A__Olig,AGRN,SV2A,L5-eNeuron,Olig,64,15,0.00041381893
SEMA5A__OPC|ADCY1__L2-L3-eNeuron,SEMA5A,ADCY1,OPC,L2-L3-eNeuron,18,74,0.00041373208
COL5A3__Olig|FLOT1__L5-eNeuron,COL5A3,FLOT1,Olig,L5-eNeuron,15,64,0.0004136409
GAS6__L4-eNeuron|FLOT1__OPC,GAS6,FLOT1,L4-eNeuron,OPC,96,18,0.00041362274
GRN__Adarb2-iNeuron|STX1A__L6-eNeuron,GRN,STX1A,Adarb2-iNeuron,L6-eNeuron,18,124,0.00041339477
SEMA7A__L4-eNeuron|ENG__mural,SEMA7A,ENG,L4-eNeuron,mural,96,10,0.00041322006
SEMA7A__endothelial|CADM3__Adarb2-iNeuron,SEMA7A,CADM3,endothelial,Adarb2-iNeuron,33,18,0.0004130488
SEMA4D__Adarb2-iNeuron|ACVR1B__L4-eNeuron,SEMA4D,ACVR1B,Adarb2-iNeuron,L4-eNeuron,18,96,0.00041296612
TNR__OPC|PLXNA4__L4-eNeuron,TNR,PLXNA4,OPC,L4-eNeuron,18,96,0.00041296094
SEMA5A__L6-eNeuron|SDC3__L2-L3-eNeuron,SEMA5A,SDC3,L6-eNeuron,L2-L3-eNeuron,124,74,0.0004126243
CADM3__L4-eNeuron|ITGB1__mural,CADM3,ITGB1,L4-eNeuron,mural,96,10,0.0004125625
SEMA6B__Adarb2-iNeuron|KCNJ4__L5-eNeuron,SEMA6B,KCNJ4,Adarb2-iNeuron,L5-eNeuron,18,64,0.0004125556
GAS6__L6-eNeuron|FLOT1__Adarb2-iNeuron,GAS6,FLOT1,L6-eNeuron,Adarb2-iNeuron,124,18,0.00041244988
CADM3__OPC|ADAM11__L2-L3-eNeuron,CADM3,ADAM11,OPC,L2-L3-eNeuron,18,74,0.00041193358
SEMA5A__OPC|FGFR3__astrocytes,SEMA5A,FGFR3,OPC,astrocytes,18,31,0.00041154367
AGRN__L5-eNeuron|NOTCH3__mural,AGRN,NOTCH3,L5-eNeuron,mural,64,10,0.00041148916
GRN__OPC|GLG1__L5-eNeuron,GRN,GLG1,OPC,L5-eNeuron,18,64,0.0004114585
NFASC__OPC|SV2A__L2-L3-eNeuron,NFASC,SV2A,OPC,L2-L3-eNeuron,18,74,0.00041136655
AGRN__mural|DAG1__astrocytes,AGRN,DAG1,mural,astrocytes,10,31,0.00041136466
GAS6__Lhx6-iNeuron|LRP4__endothelial,GAS6,LRP4,Lhx6-iNeuron,endothelial,29,33,0.00041136204
GRN__L5-eNeuron|DAG1__OPC,GRN,DAG1,L5-eNeuron,OPC,64,18,0.0004113188
PDGFB__microglia|SLC17A7__L2-L3-eNeuron,PDGFB,SLC17A7,microglia,L2-L3-eNeuron,11,74,0.0004112469
CD14__microglia|ADAM11__L6-eNeuron,CD14,ADAM11,microglia,L6-eNeuron,11,124,0.000411162
GRN__OPC|SDC4__astrocytes,GRN,SDC4,OPC,astrocytes,18,31,0.0004109909
FN1__endothelial|SV2A__Olig,FN1,SV2A,endothelial,Olig,33,15,0.00041090642
GRN__L2-L3-eNeuron|LINGO1__OPC,GRN,LINGO1,L2-L3-eNeuron,OPC,74,18,0.00041055065
SEMA6B__OPC|CADM3__L5-eNeuron,SEMA6B,CADM3,OPC,L5-eNeuron,18,64,0.00041046328
SEMA5A__L6-eNeuron|SDC4__mural,SEMA5A,SDC4,L6-eNeuron,mural,124,10,0.00041029238
PLTP__endothelial|TNFRSF1B__microglia,PLTP,TNFRSF1B,endothelial,microglia,33,11,0.0004101635
GAS6__astrocytes|CAP1__L5-eNeuron,GAS6,CAP1,astrocytes,L5-eNeuron,31,64,0.0004101606
PDGFB__microglia|SV2A__L5-eNeuron,PDGFB,SV2A,microglia,L5-eNeuron,11,64,0.0004100169
EFNB3__Olig|CADM3__Lhx6-iNeuron,EFNB3,CADM3,Olig,Lhx6-iNeuron,15,29,0.00040998074
COL5A3__Olig|RTN4R__L5-eNeuron,COL5A3,RTN4R,Olig,L5-eNeuron,15,64,0.00040980225
MFNG__microglia|CADM3__L2-L3-eNeuron,MFNG,CADM3,microglia,L2-L3-eNeuron,11,74,0.0004096236
SLITRK1__L2-L3-eNeuron|FLOT1__OPC,SLITRK1,FLOT1,L2-L3-eNeuron,OPC,74,18,0.0004090064
TGFB1__microglia|CNTNAP1__L5-eNeuron,TGFB1,CNTNAP1,microglia,L5-eNeuron,11,64,0.00040881598
GAS6__L2-L3-eNeuron|ERBB4__Lhx6-iNeuron,GAS6,ERBB4,L2-L3-eNeuron,Lhx6-iNeuron,74,29,0.00040868903
LAMC1__endothelial|PDGFRB__mural,LAMC1,PDGFRB,endothelial,mural,33,10,0.00040867156
DLK2__Olig|GLG1__L5-eNeuron,DLK2,GLG1,Olig,L5-eNeuron,15,64,0.00040856496
BAG6__L2-L3-eNeuron|ITGB5__mural,BAG6,ITGB5,L2-L3-eNeuron,mural,74,10,0.00040818896
CADM3__Adarb2-iNeuron|GLG1__L5-eNeuron,CADM3,GLG1,Adarb2-iNeuron,L5-eNeuron,18,64,0.0004079317
VTN__mural|EGFR__astrocytes,VTN,EGFR,mural,astrocytes,10,31,0.00040779833
SEMA4D__Adarb2-iNeuron|FLOT1__L4-eNeuron,SEMA4D,FLOT1,Adarb2-iNeuron,L4-eNeuron,18,96,0.00040767356
AGRN__L5-eNeuron|AXL__mural,AGRN,AXL,L5-eNeuron,mural,64,10,0.00040758698
VCAN__OPC|ADAM11__L2-L3-eNeuron,VCAN,ADAM11,OPC,L2-L3-eNeuron,18,74,0.0004071745
COL4A2__endothelial|ADAM11__Adarb2-iNeuron,COL4A2,ADAM11,endothelial,Adarb2-iNeuron,33,18,0.00040696876
LGI4__astrocytes|ADAM11__L2-L3-eNeuron,LGI4,ADAM11,astrocytes,L2-L3-eNeuron,31,74,0.0004069562
COL4A2__Olig|SV2A__L4-eNeuron,COL4A2,SV2A,Olig,L4-eNeuron,15,96,0.00040665496
CADM3__OPC|GLG1__L5-eNeuron,CADM3,GLG1,OPC,L5-eNeuron,18,64,0.00040664824
SHANK1__L2-L3-eNeuron|SDC3__mural,SHANK1,SDC3,L2-L3-eNeuron,mural,74,10,0.00040592547
GAS6__microglia|ADAM11__L2-L3-eNeuron,GAS6,ADAM11,microglia,L2-L3-eNeuron,11,74,0.0004058723
AGRN__mural|SV2A__L2-L3-eNeuron,AGRN,SV2A,mural,L2-L3-eNeuron,10,74,0.0004058598
COL4A2__mural|FLT1__endothelial,COL4A2,FLT1,mural,endothelial,10,33,0.00040572687
MFNG__mural|SV2A__L4-eNeuron,MFNG,SV2A,mural,L4-eNeuron,10,96,0.00040556415
COL4A2__endothelial|DAG1__mural,COL4A2,DAG1,endothelial,mural,33,10,0.0004054384
SHANK1__L2-L3-eNeuron|ITGA1__mural,SHANK1,ITGA1,L2-L3-eNeuron,mural,74,10,0.00040509182
COL4A2__endothelial|SDC4__OPC,COL4A2,SDC4,endothelial,OPC,33,18,0.00040493193
CSPG4__OPC|DAG1__astrocytes,CSPG4,DAG1,OPC,astrocytes,18,31,0.00040445605
LAMC1__mural|CADM3__Lhx6-iNeuron,LAMC1,CADM3,mural,Lhx6-iNeuron,10,29,0.00040436597
NFASC__Olig|SV2A__Lhx6-iNeuron,NFASC,SV2A,Olig,Lhx6-iNeuron,15,29,0.00040431455
GRN__L6-eNeuron|TNFRSF1B__microglia,GRN,TNFRSF1B,L6-eNeuron,microglia,124,11,0.00040424615
MFNG__mural|LINGO1__L5-eNeuron,MFNG,LINGO1,mural,L5-eNeuron,10,64,0.00040398687
COL4A2__Olig|HRH3__L5-eNeuron,COL4A2,HRH3,Olig,L5-eNeuron,15,64,0.00040397356
CADM3__Adarb2-iNeuron|NOTCH1__astrocytes,CADM3,NOTCH1,Adarb2-iNeuron,astrocytes,18,31,0.00040396012
LAMC1__endothelial|LINGO1__astrocytes,LAMC1,LINGO1,endothelial,astrocytes,33,31,0.00040380782
COL5A3__Olig|ADORA1__L5-eNeuron,COL5A3,ADORA1,Olig,L5-eNeuron,15,64,0.00040378448
PLTP__endothelial|S1PR1__mural,PLTP,S1PR1,endothelial,mural,33,10,0.0004036591
GAS6__astrocytes|NLGN2__L5-eNeuron,GAS6,NLGN2,astrocytes,L5-eNeuron,31,64,0.00040353744
LAMB2__mural|FLOT1__L5-eNeuron,LAMB2,FLOT1,mural,L5-eNeuron,10,64,0.0004034903
NLGN2__L6-eNeuron|ITGA1__mural,NLGN2,ITGA1,L6-eNeuron,mural,124,10,0.0004034624
RPH3A__L6-eNeuron|ADAM11__Adarb2-iNeuron,RPH3A,ADAM11,L6-eNeuron,Adarb2-iNeuron,124,18,0.0004033915
FN1__endothelial|CADM3__Adarb2-iNeuron,FN1,CADM3,endothelial,Adarb2-iNeuron,33,18,0.00040323864
COL4A2__endothelial|FLOT1__OPC,COL4A2,FLOT1,endothelial,OPC,33,18,0.00040270222
AGRN__endothelial|FLOT1__astrocytes,AGRN,FLOT1,endothelial,astrocytes,33,31,0.00040209125
SEMA6B__OPC|ACVR1B__L4-eNeuron,SEMA6B,ACVR1B,OPC,L4-eNeuron,18,96,0.00040203103
LAMC1__OPC|RTN4R__L4-eNeuron,LAMC1,RTN4R,OPC,L4-eNeuron,18,96,0.0004019896
GAS6__L2-L3-eNeuron|LINGO1__OPC,GAS6,LINGO1,L2-L3-eNeuron,OPC,74,18,0.00040195856
AGRN__endothelial|CNTNAP1__Adarb2-iNeuron,AGRN,CNTNAP1,endothelial,Adarb2-iNeuron,33,18,0.00040195457
EFNB3__Olig|SLC17A7__L2-L3-eNeuron,EFNB3,SLC17A7,Olig,L2-L3-eNeuron,15,74,0.0004018815
GAS6__L5-eNeuron|LRP1__mural,GAS6,LRP1,L5-eNeuron,mural,64,10,0.00040179119
GAS6__endothelial|EGFR__astrocytes,GAS6,EGFR,endothelial,astrocytes,33,31,0.00040169613
FNDC5__Lhx6-iNeuron|FLT1__endothelial,FNDC5,FLT1,Lhx6-iNeuron,endothelial,29,33,0.00040152256
NFASC__OPC|SV2A__Lhx6-iNeuron,NFASC,SV2A,OPC,Lhx6-iNeuron,18,29,0.00040139141
LGI3__Olig|CNTNAP1__Lhx6-iNeuron,LGI3,CNTNAP1,Olig,Lhx6-iNeuron,15,29,0.000401293
AGRN__L4-eNeuron|ENG__mural,AGRN,ENG,L4-eNeuron,mural,96,10,0.0004012139
OMG__Olig|CNTNAP1__L5-eNeuron,OMG,CNTNAP1,Olig,L5-eNeuron,15,64,0.00040082211
AGRN__astrocytes|ADAM11__L2-L3-eNeuron,AGRN,ADAM11,astrocytes,L2-L3-eNeuron,31,74,0.00040035995
VTN__mural|LRP1__L2-L3-eNeuron,VTN,LRP1,mural,L2-L3-eNeuron,10,74,0.0004001226
AGRN__L5-eNeuron|ESAM__mural,AGRN,ESAM,L5-eNeuron,mural,64,10,0.0004000532
SEMA7A__L5-eNeuron|LRP1__mural,SEMA7A,LRP1,L5-eNeuron,mural,64,10,0.00039997025
LGI2__Lhx6-iNeuron|CNTNAP1__L2-L3-eNeuron,LGI2,CNTNAP1,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.00039995657
COL4A2__Olig|NLGN2__L5-eNeuron,COL4A2,NLGN2,Olig,L5-eNeuron,15,64,0.000399421
TNR__OPC|HRH3__L5-eNeuron,TNR,HRH3,OPC,L5-eNeuron,18,64,0.00039934184
VEGFA__astrocytes|ERBB4__Lhx6-iNeuron,VEGFA,ERBB4,astrocytes,Lhx6-iNeuron,31,29,0.0003992549
SEMA7A__L4-eNeuron|SDC3__OPC,SEMA7A,SDC3,L4-eNeuron,OPC,96,18,0.00039915874
ESAM__endothelial|CNTNAP1__Adarb2-iNeuron,ESAM,CNTNAP1,endothelial,Adarb2-iNeuron,33,18,0.0003991551
ESAM__endothelial|NOTCH3__mural,ESAM,NOTCH3,endothelial,mural,33,10,0.00039903162
NFASC__Olig|FGFR3__astrocytes,NFASC,FGFR3,Olig,astrocytes,15,31,0.00039902877
CADM3__Lhx6-iNeuron|LRP5__astrocytes,CADM3,LRP5,Lhx6-iNeuron,astrocytes,29,31,0.00039901942
ESAM__endothelial|FLOT1__Adarb2-iNeuron,ESAM,FLOT1,endothelial,Adarb2-iNeuron,33,18,0.0003987874
SEMA7A__L6-eNeuron|CNTNAP1__Adarb2-iNeuron,SEMA7A,CNTNAP1,L6-eNeuron,Adarb2-iNeuron,124,18,0.00039871645
SEMA6B__Adarb2-iNeuron|SDC4__astrocytes,SEMA6B,SDC4,Adarb2-iNeuron,astrocytes,18,31,0.00039871383
GAS6__endothelial|CADM3__Adarb2-iNeuron,GAS6,CADM3,endothelial,Adarb2-iNeuron,33,18,0.00039861826
LAMB2__mural|RTN4R__L5-eNeuron,LAMB2,RTN4R,mural,L5-eNeuron,10,64,0.00039857381
ESAM__mural|SV2A__Lhx6-iNeuron,ESAM,SV2A,mural,Lhx6-iNeuron,10,29,0.00039851436
CADM3__Adarb2-iNeuron|CNTNAP1__Lhx6-iNeuron,CADM3,CNTNAP1,Adarb2-iNeuron,Lhx6-iNeuron,18,29,0.00039792957
GRN__L6-eNeuron|FLOT1__Adarb2-iNeuron,GRN,FLOT1,L6-eNeuron,Adarb2-iNeuron,124,18,0.00039788394
SEMA6B__OPC|FLOT1__L4-eNeuron,SEMA6B,FLOT1,OPC,L4-eNeuron,18,96,0.00039781374
LAMB2__endothelial|SV2A__Adarb2-iNeuron,LAMB2,SV2A,endothelial,Adarb2-iNeuron,33,18,0.00039767323
EFNB3__Olig|PDGFRB__mural,EFNB3,PDGFRB,Olig,mural,15,10,0.00039763498
LAMC1__mural|LRP4__astrocytes,LAMC1,LRP4,mural,astrocytes,10,31,0.0003975468
SEMA6B__Adarb2-iNeuron|GABBR2__L5-eNeuron,SEMA6B,GABBR2,Adarb2-iNeuron,L5-eNeuron,18,64,0.00039739252
SEMA7A__Olig|NLGN2__L5-eNeuron,SEMA7A,NLGN2,Olig,L5-eNeuron,15,64,0.00039730762
LRRC4B__L6-eNeuron|EGFR__Adarb2-iNeuron,LRRC4B,EGFR,L6-eNeuron,Adarb2-iNeuron,124,18,0.00039726426
GRN__L2-L3-eNeuron|FLOT1__astrocytes,GRN,FLOT1,L2-L3-eNeuron,astrocytes,74,31,0.0003972606
SEMA5A__OPC|EPHB6__L2-L3-eNeuron,SEMA5A,EPHB6,OPC,L2-L3-eNeuron,18,74,0.00039719293
TNR__OPC|SV2A__L2-L3-eNeuron,TNR,SV2A,OPC,L2-L3-eNeuron,18,74,0.00039694196
SELPLG__microglia|CADM3__Lhx6-iNeuron,SELPLG,CADM3,microglia,Lhx6-iNeuron,11,29,0.00039668052
TGFB1__microglia|ADAM11__L2-L3-eNeuron,TGFB1,ADAM11,microglia,L2-L3-eNeuron,11,74,0.0003964482
MFNG__microglia|CNTNAP1__L6-eNeuron,MFNG,CNTNAP1,microglia,L6-eNeuron,11,124,0.00039638494
ADAM15__Adarb2-iNeuron|STX1A__L5-eNeuron,ADAM15,STX1A,Adarb2-iNeuron,L5-eNeuron,18,64,0.0003962221
VTN__mural|DAG1__endothelial,VTN,DAG1,mural,endothelial,10,33,0.00039602965
GAS6__Adarb2-iNeuron|S1PR1__astrocytes,GAS6,S1PR1,Adarb2-iNeuron,astrocytes,18,31,0.00039599594
SLITRK1__L2-L3-eNeuron|LRP4__OPC,SLITRK1,LRP4,L2-L3-eNeuron,OPC,74,18,0.00039596116
SEMA5A__OPC|DAG1__astrocytes,SEMA5A,DAG1,OPC,astrocytes,18,31,0.00039588954
CADM3__L4-eNeuron|SV2A__OPC,CADM3,SV2A,L4-eNeuron,OPC,96,18,0.0003957104
GAS6__L4-eNeuron|LRP4__OPC,GAS6,LRP4,L4-eNeuron,OPC,96,18,0.00039552583
GAS6__L6-eNeuron|TNFRSF1B__microglia,GAS6,TNFRSF1B,L6-eNeuron,microglia,124,11,0.0003952825
NFASC__Olig|DAG1__astrocytes,NFASC,DAG1,Olig,astrocytes,15,31,0.00039513412
MFNG__mural|KCNJ4__L4-eNeuron,MFNG,KCNJ4,mural,L4-eNeuron,10,96,0.00039512716
NLGN2__L6-eNeuron|SDC4__mural,NLGN2,SDC4,L6-eNeuron,mural,124,10,0.00039504922
CADM3__OPC|FLOT1__L5-eNeuron,CADM3,FLOT1,OPC,L5-eNeuron,18,64,0.00039498686
SEMA6B__L6-eNeuron|ITGA1__mural,SEMA6B,ITGA1,L6-eNeuron,mural,124,10,0.00039487655
VTN__mural|SDC3__endothelial,VTN,SDC3,mural,endothelial,10,33,0.0003948633
LAMC1__OPC|CNTNAP1__L5-eNeuron,LAMC1,CNTNAP1,OPC,L5-eNeuron,18,64,0.0003948348
OMG__microglia|CNTNAP1__L4-eNeuron,OMG,CNTNAP1,microglia,L4-eNeuron,11,96,0.00039460696
SEMA6B__Adarb2-iNeuron|SV2A__Lhx6-iNeuron,SEMA6B,SV2A,Adarb2-iNeuron,Lhx6-iNeuron,18,29,0.00039443065
PDGFB__microglia|LINGO1__L4-eNeuron,PDGFB,LINGO1,microglia,L4-eNeuron,11,96,0.0003938974
COL4A2__mural|LRP1__astrocytes,COL4A2,LRP1,mural,astrocytes,10,31,0.00039389558
AGRN__L5-eNeuron|SV2A__Adarb2-iNeuron,AGRN,SV2A,L5-eNeuron,Adarb2-iNeuron,64,18,0.0003938911
GAS6__astrocytes|CNTNAP1__Lhx6-iNeuron,GAS6,CNTNAP1,astrocytes,Lhx6-iNeuron,31,29,0.0003938656
GRN__endothelial|LINGO1__astrocytes,GRN,LINGO1,endothelial,astrocytes,33,31,0.0003937333
CD14__microglia|RTN4R__L4-eNeuron,CD14,RTN4R,microglia,L4-eNeuron,11,96,0.00039366807
SEMA6B__OPC|GABBR2__L5-eNeuron,SEMA6B,GABBR2,OPC,L5-eNeuron,18,64,0.00039356196
SELPLG__microglia|LRP1__astrocytes,SELPLG,LRP1,microglia,astrocytes,11,31,0.00039349316
CADM3__Adarb2-iNeuron|FLOT1__L5-eNeuron,CADM3,FLOT1,Adarb2-iNeuron,L5-eNeuron,18,64,0.0003934363
OMG__microglia|SV2A__L5-eNeuron,OMG,SV2A,microglia,L5-eNeuron,11,64,0.0003933858
GRN__OPC|FGFR3__astrocytes,GRN,FGFR3,OPC,astrocytes,18,31,0.00039293309
ICAM5__L2-L3-eNeuron|PDGFRB__mural,ICAM5,PDGFRB,L2-L3-eNeuron,mural,74,10,0.0003927159
GAS6__Adarb2-iNeuron|ENG__endothelial,GAS6,ENG,Adarb2-iNeuron,endothelial,18,33,0.00039262482
SEMA7A__L6-eNeuron|S1PR1__mural,SEMA7A,S1PR1,L6-eNeuron,mural,124,10,0.0003926158
CD14__microglia|KCNJ4__L2-L3-eNeuron,CD14,KCNJ4,microglia,L2-L3-eNeuron,11,74,0.000392425
BAG6__L2-L3-eNeuron|PDGFRB__mural,BAG6,PDGFRB,L2-L3-eNeuron,mural,74,10,0.00039242202
LAMB2__endothelial|LRP1__astrocytes,LAMB2,LRP1,endothelial,astrocytes,33,31,0.0003923855
ICAM5__L2-L3-eNeuron|ITGB5__mural,ICAM5,ITGB5,L2-L3-eNeuron,mural,74,10,0.00039208098
TNXB__mural|GLG1__L5-eNeuron,TNXB,GLG1,mural,L5-eNeuron,10,64,0.0003920657
LAMC1__astrocytes|CNTNAP1__L2-L3-eNeuron,LAMC1,CNTNAP1,astrocytes,L2-L3-eNeuron,31,74,0.0003919012
VTN__mural|EPHB4__endothelial,VTN,EPHB4,mural,endothelial,10,33,0.00039183963
COL4A2__Olig|CAP1__L5-eNeuron,COL4A2,CAP1,Olig,L5-eNeuron,15,64,0.00039178014
SEMA6B__L6-eNeuron|SDC4__mural,SEMA6B,SDC4,L6-eNeuron,mural,124,10,0.00039174425
FN1__mural|SV2A__Lhx6-iNeuron,FN1,SV2A,mural,Lhx6-iNeuron,10,29,0.00039160688
GRN__L2-L3-eNeuron|SV2A__astrocytes,GRN,SV2A,L2-L3-eNeuron,astrocytes,74,31,0.00039103185
AGRN__endothelial|FLOT1__Adarb2-iNeuron,AGRN,FLOT1,endothelial,Adarb2-iNeuron,33,18,0.0003909819
PLTP__endothelial|SDC4__mural,PLTP,SDC4,endothelial,mural,33,10,0.00039060763
SEMA7A__endothelial|SV2A__Olig,SEMA7A,SV2A,endothelial,Olig,33,15,0.00039048644
GAS6__Lhx6-iNeuron|LRP5__astrocytes,GAS6,LRP5,Lhx6-iNeuron,astrocytes,29,31,0.00039024654
SEMA7A__Olig|HRH3__L5-eNeuron,SEMA7A,HRH3,Olig,L5-eNeuron,15,64,0.00039021496
LGI4__astrocytes|CADM3__Lhx6-iNeuron,LGI4,CADM3,astrocytes,Lhx6-iNeuron,31,29,0.00039018155
EFNB3__Olig|LRP1__astrocytes,EFNB3,LRP1,Olig,astrocytes,15,31,0.0003901699
CADM3__Adarb2-iNeuron|RTN4R__L5-eNeuron,CADM3,RTN4R,Adarb2-iNeuron,L5-eNeuron,18,64,0.00038953128
LGI2__Lhx6-iNeuron|NOTCH1__astrocytes,LGI2,NOTCH1,Lhx6-iNeuron,astrocytes,29,31,0.0003895017
CADM3__L5-eNeuron|ERBB4__Adarb2-iNeuron,CADM3,ERBB4,L5-eNeuron,Adarb2-iNeuron,64,18,0.0003893639
LAMB2__mural|ADORA1__L5-eNeuron,LAMB2,ADORA1,mural,L5-eNeuron,10,64,0.00038907104
NID1__endothelial|EGFR__astrocytes,NID1,EGFR,endothelial,astrocytes,33,31,0.00038872272
LAMB2__mural|CNTNAP1__L4-eNeuron,LAMB2,CNTNAP1,mural,L4-eNeuron,10,96,0.00038854658
ADAM15__Adarb2-iNeuron|EPHB6__L5-eNeuron,ADAM15,EPHB6,Adarb2-iNeuron,L5-eNeuron,18,64,0.0003884358
VTN__mural|LRP4__endothelial,VTN,LRP4,mural,endothelial,10,33,0.00038842804
LGI3__Olig|ITGB5__astrocytes,LGI3,ITGB5,Olig,astrocytes,15,31,0.00038830392
PDGFB__microglia|ADCY1__L5-eNeuron,PDGFB,ADCY1,microglia,L5-eNeuron,11,64,0.00038827446
COL4A2__endothelial|NOTCH1__mural,COL4A2,NOTCH1,endothelial,mural,33,10,0.00038820412
DLL4__endothelial|LRP1__astrocytes,DLL4,LRP1,endothelial,astrocytes,33,31,0.00038812344
CADM3__Lhx6-iNeuron|EGFR__astrocytes,CADM3,EGFR,Lhx6-iNeuron,astrocytes,29,31,0.00038803866
FN1__endothelial|NOTCH3__mural,FN1,NOTCH3,endothelial,mural,33,10,0.00038775353
VTN__mural|SDC4__endothelial,VTN,SDC4,mural,endothelial,10,33,0.00038756145
SEMA6B__OPC|LRP1__L2-L3-eNeuron,SEMA6B,LRP1,OPC,L2-L3-eNeuron,18,74,0.00038745886
OMG__Olig|GLG1__L5-eNeuron,OMG,GLG1,Olig,L5-eNeuron,15,64,0.0003872917
GAS6__L2-L3-eNeuron|FLOT1__astrocytes,GAS6,FLOT1,L2-L3-eNeuron,astrocytes,74,31,0.00038724532
AGRN__mural|CNTNAP1__Lhx6-iNeuron,AGRN,CNTNAP1,mural,Lhx6-iNeuron,10,29,0.00038713857
VTN__mural|SV2A__astrocytes,VTN,SV2A,mural,astrocytes,10,31,0.0003870002
GAS6__microglia|SDC4__astrocytes,GAS6,SDC4,microglia,astrocytes,11,31,0.00038699375
FN1__mural|EPHB6__L4-eNeuron,FN1,EPHB6,mural,L4-eNeuron,10,96,0.000386884
GRN__astrocytes|NOTCH1__endothelial,GRN,NOTCH1,astrocytes,endothelial,31,33,0.0003867978
CADM3__OPC|RTN4R__L5-eNeuron,CADM3,RTN4R,OPC,L5-eNeuron,18,64,0.00038651872
GAS6__microglia|FLOT1__L5-eNeuron,GAS6,FLOT1,microglia,L5-eNeuron,11,64,0.00038644476
GRN__endothelial|PDGFRB__mural,GRN,PDGFRB,endothelial,mural,33,10,0.00038607893
SEMA6B__OPC|ENG__endothelial,SEMA6B,ENG,OPC,endothelial,18,33,0.00038599223
SEMA7A__L4-eNeuron|FLOT1__OPC,SEMA7A,FLOT1,L4-eNeuron,OPC,96,18,0.00038559618
SEMA7A__Olig|ENG__endothelial,SEMA7A,ENG,Olig,endothelial,15,33,0.0003853528
AGRN__L4-eNeuron|SDC3__OPC,AGRN,SDC3,L4-eNeuron,OPC,96,18,0.00038529185
SEMA7A__L6-eNeuron|ERBB4__Adarb2-iNeuron,SEMA7A,ERBB4,L6-eNeuron,Adarb2-iNeuron,124,18,0.0003851132
GRN__OPC|FLOT1__L5-eNeuron,GRN,FLOT1,OPC,L5-eNeuron,18,64,0.00038500183
