Sender,Receiver,score,Ligand,Receptor
microglia,OPC,0.0,Bgn,Fgfr3
mural,OPC,0.0002627894293257072,Bgn,Fgfr3
Adarb2-iNeuron,Olig,0.00015057834623130392,Bgn,Fgfr3
Astrocyte,Olig,0.0,Bgn,Fgfr3
Choroid Plexus,Olig,0.0,Bgn,Fgfr3
Endothelial,Olig,0.0,Bgn,Fgfr3
Ependymal,Olig,0.0,Bgn,Fgfr3
Excitatory neuron,Olig,0.0,Bgn,Fgfr3
Interneuron,Olig,0.0,Bgn,Fgfr3
L2-L3-eNeuron,Olig,5.011406324820206e-05,Bgn,Fgfr3
L4-eNeuron,Olig,0.0,Bgn,Fgfr3
L5-eNeuron,Olig,2.3042320399095e-05,Bgn,Fgfr3
L6-eNeuron,Olig,7.696342157437994e-05,Bgn,Fgfr3
Lhx6-iNeuron,Olig,0.000803278714677994,Bgn,Fgfr3
Microglia,Olig,0.0,Bgn,Fgfr3
Neural Stem,Olig,0.0,Bgn,Fgfr3
Neuroblast,Olig,0.0,Bgn,Fgfr3
OPC,Olig,3.147737518564025e-05,Bgn,Fgfr3
Olig,Olig,0.0019327243810320083,Bgn,Fgfr3
Oligodendrocyte,Olig,0.0,Bgn,Fgfr3
astrocytes,Olig,3.868450566503203e-06,Bgn,Fgfr3
endothelial,Olig,3.279627898999209e-05,Bgn,Fgfr3
microglia,Olig,0.0,Bgn,Fgfr3
mural,Olig,0.0014628937234185907,Bgn,Fgfr3
Adarb2-iNeuron,Oligodendrocyte,0.0,Bgn,Fgfr3
Astrocyte,Oligodendrocyte,0.0,Bgn,Fgfr3
Choroid Plexus,Oligodendrocyte,0.0015606791381548063,Bgn,Fgfr3
Endothelial,Oligodendrocyte,0.0008494335704395922,Bgn,Fgfr3
Ependymal,Oligodendrocyte,3.801016536165823e-05,Bgn,Fgfr3
Excitatory neuron,Oligodendrocyte,0.0,Bgn,Fgfr3
Interneuron,Oligodendrocyte,0.0,Bgn,Fgfr3
L2-L3-eNeuron,Oligodendrocyte,0.0,Bgn,Fgfr3
L4-eNeuron,Oligodendrocyte,0.0,Bgn,Fgfr3
L5-eNeuron,Oligodendrocyte,0.0,Bgn,Fgfr3
L6-eNeuron,Oligodendrocyte,0.0,Bgn,Fgfr3
Lhx6-iNeuron,Oligodendrocyte,0.0,Bgn,Fgfr3
Microglia,Oligodendrocyte,0.0,Bgn,Fgfr3
Neural Stem,Oligodendrocyte,8.204319795761139e-05,Bgn,Fgfr3
Neuroblast,Oligodendrocyte,0.0008191223639556568,Bgn,Fgfr3
OPC,Oligodendrocyte,0.0,Bgn,Fgfr3
Olig,Oligodendrocyte,0.0,Bgn,Fgfr3
Oligodendrocyte,Oligodendrocyte,0.004315583945090492,Bgn,Fgfr3
astrocytes,Oligodendrocyte,0.0,Bgn,Fgfr3
endothelial,Oligodendrocyte,0.0,Bgn,Fgfr3
microglia,Oligodendrocyte,0.0,Bgn,Fgfr3
mural,Oligodendrocyte,0.0,Bgn,Fgfr3
Adarb2-iNeuron,astrocytes,0.0025755938783974318,Bgn,Fgfr3
Astrocyte,astrocytes,0.0,Bgn,Fgfr3
Choroid Plexus,astrocytes,0.0,Bgn,Fgfr3
Endothelial,astrocytes,0.0,Bgn,Fgfr3
Ependymal,astrocytes,0.0,Bgn,Fgfr3
Excitatory neuron,astrocytes,0.0,Bgn,Fgfr3
Interneuron,astrocytes,0.0,Bgn,Fgfr3
L2-L3-eNeuron,astrocytes,0.0013638486760552092,Bgn,Fgfr3
L4-eNeuron,astrocytes,0.0016413798212438948,Bgn,Fgfr3
L5-eNeuron,astrocytes,0.00043364074048955477,Bgn,Fgfr3
L6-eNeuron,astrocytes,0.0004131914728922208,Bgn,Fgfr3
Lhx6-iNeuron,astrocytes,0.0003764506981676893,Bgn,Fgfr3
Microglia,astrocytes,0.0,Bgn,Fgfr3
Neural Stem,astrocytes,0.0,Bgn,Fgfr3
Neuroblast,astrocytes,0.0,Bgn,Fgfr3
OPC,astrocytes,0.0009873548711480645,Bgn,Fgfr3
Olig,astrocytes,0.0019818246571226654,Bgn,Fgfr3
Oligodendrocyte,astrocytes,0.0,Bgn,Fgfr3
astrocytes,astrocytes,0.0034486775000741998,Bgn,Fgfr3
endothelial,astrocytes,0.0018624082237382652,Bgn,Fgfr3
microglia,astrocytes,0.0,Bgn,Fgfr3
mural,astrocytes,0.002024114913474656,Bgn,Fgfr3
Adarb2-iNeuron,endothelial,0.00044656735541907555,Bgn,Fgfr3
Astrocyte,endothelial,0.0,Bgn,Fgfr3
Choroid Plexus,endothelial,0.0,Bgn,Fgfr3
Endothelial,endothelial,0.0,Bgn,Fgfr3
Ependymal,endothelial,0.0,Bgn,Fgfr3
Excitatory neuron,endothelial,0.0,Bgn,Fgfr3
Interneuron,endothelial,0.0,Bgn,Fgfr3
L2-L3-eNeuron,endothelial,0.0002469068466079883,Bgn,Fgfr3
L4-eNeuron,endothelial,0.00026515797640284787,Bgn,Fgfr3
L5-eNeuron,endothelial,0.0003037658659459521,Bgn,Fgfr3
L6-eNeuron,endothelial,7.91580756839082e-05,Bgn,Fgfr3
Lhx6-iNeuron,endothelial,0.0005609968613304499,Bgn,Fgfr3
Microglia,endothelial,0.0,Bgn,Fgfr3
Neural Stem,endothelial,0.0,Bgn,Fgfr3
Neuroblast,endothelial,0.0,Bgn,Fgfr3
OPC,endothelial,0.0002049766896543827,Bgn,Fgfr3
Olig,endothelial,0.00014492901559386067,Bgn,Fgfr3
Oligodendrocyte,endothelial,0.0,Bgn,Fgfr3
astrocytes,endothelial,1.4885502528854803e-05,Bgn,Fgfr3
endothelial,endothelial,0.0019694703597383555,Bgn,Fgfr3
microglia,endothelial,0.0,Bgn,Fgfr3
mural,endothelial,0.0003278543016503762,Bgn,Fgfr3
Adarb2-iNeuron,microglia,4.784829504376351e-06,Bgn,Fgfr3
Astrocyte,microglia,0.0,Bgn,Fgfr3
Choroid Plexus,microglia,0.0,Bgn,Fgfr3
Endothelial,microglia,0.0,Bgn,Fgfr3
Ependymal,microglia,0.0,Bgn,Fgfr3
Excitatory neuron,microglia,0.0,Bgn,Fgfr3
Interneuron,microglia,0.0,Bgn,Fgfr3
L2-L3-eNeuron,microglia,0.0005827152164788605,Bgn,Fgfr3
L4-eNeuron,microglia,4.736645320079243e-05,Bgn,Fgfr3
L5-eNeuron,microglia,0.0003672174401540944,Bgn,Fgfr3
L6-eNeuron,microglia,0.0006584225540253512,Bgn,Fgfr3
Lhx6-iNeuron,microglia,0.00028408881444612143,Bgn,Fgfr3
Microglia,microglia,0.0,Bgn,Fgfr3
Neural Stem,microglia,0.0,Bgn,Fgfr3
Neuroblast,microglia,0.0,Bgn,Fgfr3
OPC,microglia,0.0,Bgn,Fgfr3
Olig,microglia,0.0,Bgn,Fgfr3
Oligodendrocyte,microglia,0.0,Bgn,Fgfr3
astrocytes,microglia,5.891812744720916e-06,Bgn,Fgfr3
endothelial,microglia,7.530880361208698e-05,Bgn,Fgfr3
microglia,microglia,0.0,Bgn,Fgfr3
mural,microglia,0.000993009897363967,Bgn,Fgfr3
Adarb2-iNeuron,mural,0.0,Bgn,Fgfr3
Astrocyte,mural,0.0,Bgn,Fgfr3
Choroid Plexus,mural,0.0,Bgn,Fgfr3
Endothelial,mural,0.0,Bgn,Fgfr3
Ependymal,mural,0.0,Bgn,Fgfr3
Excitatory neuron,mural,0.0,Bgn,Fgfr3
Interneuron,mural,0.0,Bgn,Fgfr3
L2-L3-eNeuron,mural,0.0,Bgn,Fgfr3
L4-eNeuron,mural,3.823716909166149e-05,Bgn,Fgfr3
L5-eNeuron,mural,6.502665485047293e-05,Bgn,Fgfr3
L6-eNeuron,mural,7.597951807241252e-06,Bgn,Fgfr3
Lhx6-iNeuron,mural,0.000891226542911997,Bgn,Fgfr3
Microglia,mural,0.0,Bgn,Fgfr3
Neural Stem,mural,0.0,Bgn,Fgfr3
Neuroblast,mural,0.0,Bgn,Fgfr3
OPC,mural,0.0,Bgn,Fgfr3
Olig,mural,0.0,Bgn,Fgfr3
Oligodendrocyte,mural,0.0,Bgn,Fgfr3
astrocytes,mural,1.8652409159162772e-05,Bgn,Fgfr3
endothelial,mural,0.0008580392986577594,Bgn,Fgfr3
microglia,mural,0.0,Bgn,Fgfr3
mural,mural,0.016998669566186352,Bgn,Fgfr3
Adarb2-iNeuron,Adarb2-iNeuron,0.017113883139903356,Cadm3,Cadm3
Astrocyte,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Choroid Plexus,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Endothelial,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Ependymal,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Excitatory neuron,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Interneuron,Adarb2-iNeuron,0.0,Cadm3,Cadm3
L2-L3-eNeuron,Adarb2-iNeuron,0.000333712532188155,Cadm3,Cadm3
L4-eNeuron,Adarb2-iNeuron,0.00010172618996315863,Cadm3,Cadm3
L5-eNeuron,Adarb2-iNeuron,4.096400226427629e-05,Cadm3,Cadm3
L6-eNeuron,Adarb2-iNeuron,6.368881885315232e-05,Cadm3,Cadm3
Lhx6-iNeuron,Adarb2-iNeuron,0.00011103582424314289,Cadm3,Cadm3
Microglia,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Neural Stem,Adarb2-iNeuron,0.0,Cadm3,Cadm3
Neuroblast,Adarb2-iNeuron,0.0,Cadm3,Cadm3
OPC,Adarb2-iNeuron,4.15243215873144e-05,Cadm3,Cadm3
Olig,Adarb2-iNeuron,1.9112628782120954e-05,Cadm3,Cadm3
Oligodendrocyte,Adarb2-iNeuron,0.0,Cadm3,Cadm3
astrocytes,Adarb2-iNeuron,4.778570748149318e-05,Cadm3,Cadm3
endothelial,Adarb2-iNeuron,1.6767024693062096e-05,Cadm3,Cadm3
microglia,Adarb2-iNeuron,2.1107502820943493e-06,Cadm3,Cadm3
mural,Adarb2-iNeuron,1.639787707205068e-07,Cadm3,Cadm3
Adarb2-iNeuron,Astrocyte,0.0,Cadm3,Cadm3
Astrocyte,Astrocyte,0.0,Cadm3,Cadm3
Choroid Plexus,Astrocyte,0.0,Cadm3,Cadm3
Endothelial,Astrocyte,0.0,Cadm3,Cadm3
Ependymal,Astrocyte,0.0,Cadm3,Cadm3
Excitatory neuron,Astrocyte,0.0,Cadm3,Cadm3
Interneuron,Astrocyte,0.0,Cadm3,Cadm3
L2-L3-eNeuron,Astrocyte,0.0,Cadm3,Cadm3
L4-eNeuron,Astrocyte,0.0,Cadm3,Cadm3
L5-eNeuron,Astrocyte,0.0,Cadm3,Cadm3
L6-eNeuron,Astrocyte,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Astrocyte,0.0,Cadm3,Cadm3
Microglia,Astrocyte,0.0,Cadm3,Cadm3
Neural Stem,Astrocyte,0.0,Cadm3,Cadm3
Neuroblast,Astrocyte,0.0,Cadm3,Cadm3
OPC,Astrocyte,0.0,Cadm3,Cadm3
Olig,Astrocyte,0.0,Cadm3,Cadm3
Oligodendrocyte,Astrocyte,0.0,Cadm3,Cadm3
astrocytes,Astrocyte,0.0,Cadm3,Cadm3
endothelial,Astrocyte,0.0,Cadm3,Cadm3
microglia,Astrocyte,0.0,Cadm3,Cadm3
mural,Astrocyte,0.0,Cadm3,Cadm3
Adarb2-iNeuron,Choroid Plexus,0.0,Cadm3,Cadm3
Astrocyte,Choroid Plexus,0.0,Cadm3,Cadm3
Choroid Plexus,Choroid Plexus,0.00015804409569144653,Cadm3,Cadm3
Endothelial,Choroid Plexus,1.6059288624539687e-05,Cadm3,Cadm3
Ependymal,Choroid Plexus,0.0,Cadm3,Cadm3
Excitatory neuron,Choroid Plexus,2.7066372569874604e-05,Cadm3,Cadm3
Interneuron,Choroid Plexus,8.893180678984178e-05,Cadm3,Cadm3
L2-L3-eNeuron,Choroid Plexus,2.221919538578278e-09,Cadm3,Cadm3
L4-eNeuron,Choroid Plexus,0.0,Cadm3,Cadm3
L5-eNeuron,Choroid Plexus,0.0,Cadm3,Cadm3
L6-eNeuron,Choroid Plexus,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Choroid Plexus,0.0,Cadm3,Cadm3
Microglia,Choroid Plexus,0.0,Cadm3,Cadm3
Neural Stem,Choroid Plexus,9.38811161168372e-06,Cadm3,Cadm3
Neuroblast,Choroid Plexus,9.393680788484834e-06,Cadm3,Cadm3
OPC,Choroid Plexus,0.0,Cadm3,Cadm3
Olig,Choroid Plexus,0.0,Cadm3,Cadm3
Oligodendrocyte,Choroid Plexus,8.970368024118371e-08,Cadm3,Cadm3
astrocytes,Choroid Plexus,0.0,Cadm3,Cadm3
endothelial,Choroid Plexus,0.0,Cadm3,Cadm3
microglia,Choroid Plexus,0.0,Cadm3,Cadm3
mural,Choroid Plexus,0.0,Cadm3,Cadm3
Adarb2-iNeuron,Endothelial,0.0,Cadm3,Cadm3
Astrocyte,Endothelial,0.0,Cadm3,Cadm3
Choroid Plexus,Endothelial,1.659250100475381e-05,Cadm3,Cadm3
Endothelial,Endothelial,0.0019126077031924038,Cadm3,Cadm3
Ependymal,Endothelial,0.0,Cadm3,Cadm3
Excitatory neuron,Endothelial,0.0,Cadm3,Cadm3
Interneuron,Endothelial,0.0,Cadm3,Cadm3
L2-L3-eNeuron,Endothelial,0.0,Cadm3,Cadm3
L4-eNeuron,Endothelial,0.0,Cadm3,Cadm3
L5-eNeuron,Endothelial,0.0,Cadm3,Cadm3
L6-eNeuron,Endothelial,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Endothelial,0.0,Cadm3,Cadm3
Microglia,Endothelial,0.0,Cadm3,Cadm3
Neural Stem,Endothelial,4.019731669852813e-06,Cadm3,Cadm3
Neuroblast,Endothelial,1.446789111495168e-05,Cadm3,Cadm3
OPC,Endothelial,0.0,Cadm3,Cadm3
Olig,Endothelial,0.0,Cadm3,Cadm3
Oligodendrocyte,Endothelial,0.0005319397273913137,Cadm3,Cadm3
astrocytes,Endothelial,0.0,Cadm3,Cadm3
endothelial,Endothelial,0.0,Cadm3,Cadm3
microglia,Endothelial,0.0,Cadm3,Cadm3
mural,Endothelial,0.0,Cadm3,Cadm3
Adarb2-iNeuron,Ependymal,0.0,Cadm3,Cadm3
Astrocyte,Ependymal,0.0,Cadm3,Cadm3
Choroid Plexus,Ependymal,0.0,Cadm3,Cadm3
Endothelial,Ependymal,0.0,Cadm3,Cadm3
Ependymal,Ependymal,0.0,Cadm3,Cadm3
Excitatory neuron,Ependymal,0.0,Cadm3,Cadm3
Interneuron,Ependymal,0.0,Cadm3,Cadm3
L2-L3-eNeuron,Ependymal,0.0,Cadm3,Cadm3
L4-eNeuron,Ependymal,0.0,Cadm3,Cadm3
L5-eNeuron,Ependymal,0.0,Cadm3,Cadm3
L6-eNeuron,Ependymal,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Ependymal,0.0,Cadm3,Cadm3
Microglia,Ependymal,0.0,Cadm3,Cadm3
Neural Stem,Ependymal,0.0,Cadm3,Cadm3
Neuroblast,Ependymal,0.0,Cadm3,Cadm3
OPC,Ependymal,0.0,Cadm3,Cadm3
Olig,Ependymal,0.0,Cadm3,Cadm3
Oligodendrocyte,Ependymal,0.0,Cadm3,Cadm3
astrocytes,Ependymal,0.0,Cadm3,Cadm3
endothelial,Ependymal,0.0,Cadm3,Cadm3
microglia,Ependymal,0.0,Cadm3,Cadm3
mural,Ependymal,0.0,Cadm3,Cadm3
Adarb2-iNeuron,Excitatory neuron,0.0,Cadm3,Cadm3
Astrocyte,Excitatory neuron,0.0,Cadm3,Cadm3
Choroid Plexus,Excitatory neuron,2.6648058890931834e-05,Cadm3,Cadm3
Endothelial,Excitatory neuron,0.0,Cadm3,Cadm3
Ependymal,Excitatory neuron,0.0,Cadm3,Cadm3
Excitatory neuron,Excitatory neuron,0.011407422342140226,Cadm3,Cadm3
Interneuron,Excitatory neuron,1.565842897877889e-05,Cadm3,Cadm3
L2-L3-eNeuron,Excitatory neuron,0.0,Cadm3,Cadm3
L4-eNeuron,Excitatory neuron,0.0,Cadm3,Cadm3
L5-eNeuron,Excitatory neuron,0.0,Cadm3,Cadm3
L6-eNeuron,Excitatory neuron,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Excitatory neuron,0.0,Cadm3,Cadm3
Microglia,Excitatory neuron,0.0,Cadm3,Cadm3
Neural Stem,Excitatory neuron,0.00017406996041311414,Cadm3,Cadm3
Neuroblast,Excitatory neuron,0.0001304371827979068,Cadm3,Cadm3
OPC,Excitatory neuron,0.0,Cadm3,Cadm3
Olig,Excitatory neuron,0.0,Cadm3,Cadm3
Oligodendrocyte,Excitatory neuron,0.0,Cadm3,Cadm3
astrocytes,Excitatory neuron,0.0,Cadm3,Cadm3
endothelial,Excitatory neuron,0.0,Cadm3,Cadm3
microglia,Excitatory neuron,0.0,Cadm3,Cadm3
mural,Excitatory neuron,0.0,Cadm3,Cadm3
Adarb2-iNeuron,Interneuron,0.0,Cadm3,Cadm3
Astrocyte,Interneuron,0.0,Cadm3,Cadm3
Choroid Plexus,Interneuron,8.7451734642694e-05,Cadm3,Cadm3
Endothelial,Interneuron,0.0,Cadm3,Cadm3
Ependymal,Interneuron,0.0,Cadm3,Cadm3
Excitatory neuron,Interneuron,2.194397199433611e-05,Cadm3,Cadm3
Interneuron,Interneuron,0.01194516839027046,Cadm3,Cadm3
L2-L3-eNeuron,Interneuron,2.6447513669790198e-08,Cadm3,Cadm3
L4-eNeuron,Interneuron,0.0,Cadm3,Cadm3
L5-eNeuron,Interneuron,0.0,Cadm3,Cadm3
L6-eNeuron,Interneuron,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Interneuron,0.0,Cadm3,Cadm3
Microglia,Interneuron,0.0,Cadm3,Cadm3
Neural Stem,Interneuron,3.1570736724902917e-05,Cadm3,Cadm3
Neuroblast,Interneuron,0.00014798526614250837,Cadm3,Cadm3
OPC,Interneuron,0.0,Cadm3,Cadm3
Olig,Interneuron,0.0,Cadm3,Cadm3
Oligodendrocyte,Interneuron,0.0,Cadm3,Cadm3
astrocytes,Interneuron,0.0,Cadm3,Cadm3
endothelial,Interneuron,0.0,Cadm3,Cadm3
microglia,Interneuron,0.0,Cadm3,Cadm3
mural,Interneuron,0.0,Cadm3,Cadm3
Adarb2-iNeuron,L2-L3-eNeuron,0.00037578181885097894,Cadm3,Cadm3
Astrocyte,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Choroid Plexus,L2-L3-eNeuron,1.0339897968967345e-06,Cadm3,Cadm3
Endothelial,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Ependymal,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Excitatory neuron,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Interneuron,L2-L3-eNeuron,2.6406475069754085e-05,Cadm3,Cadm3
L2-L3-eNeuron,L2-L3-eNeuron,0.005191610251059469,Cadm3,Cadm3
L4-eNeuron,L2-L3-eNeuron,0.0001385018257550458,Cadm3,Cadm3
L5-eNeuron,L2-L3-eNeuron,1.004936148610378e-05,Cadm3,Cadm3
L6-eNeuron,L2-L3-eNeuron,1.3445738255677015e-05,Cadm3,Cadm3
Lhx6-iNeuron,L2-L3-eNeuron,0.00019321093215667076,Cadm3,Cadm3
Microglia,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Neural Stem,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Neuroblast,L2-L3-eNeuron,0.0,Cadm3,Cadm3
OPC,L2-L3-eNeuron,7.055990362849216e-05,Cadm3,Cadm3
Olig,L2-L3-eNeuron,4.088933607163763e-05,Cadm3,Cadm3
Oligodendrocyte,L2-L3-eNeuron,0.0,Cadm3,Cadm3
astrocytes,L2-L3-eNeuron,3.9185706145130135e-06,Cadm3,Cadm3
endothelial,L2-L3-eNeuron,1.180760039924094e-05,Cadm3,Cadm3
microglia,L2-L3-eNeuron,0.0,Cadm3,Cadm3
mural,L2-L3-eNeuron,0.0,Cadm3,Cadm3
Adarb2-iNeuron,L4-eNeuron,0.00010583966120586811,Cadm3,Cadm3
Astrocyte,L4-eNeuron,0.0,Cadm3,Cadm3
Choroid Plexus,L4-eNeuron,0.0,Cadm3,Cadm3
Endothelial,L4-eNeuron,0.0,Cadm3,Cadm3
Ependymal,L4-eNeuron,0.0,Cadm3,Cadm3
Excitatory neuron,L4-eNeuron,0.0,Cadm3,Cadm3
Interneuron,L4-eNeuron,0.0,Cadm3,Cadm3
L2-L3-eNeuron,L4-eNeuron,0.00013966314120885596,Cadm3,Cadm3
L4-eNeuron,L4-eNeuron,0.0035874592605684404,Cadm3,Cadm3
L5-eNeuron,L4-eNeuron,4.343663418637472e-05,Cadm3,Cadm3
L6-eNeuron,L4-eNeuron,8.113945947744582e-06,Cadm3,Cadm3
Lhx6-iNeuron,L4-eNeuron,0.0001124197802099013,Cadm3,Cadm3
Microglia,L4-eNeuron,0.0,Cadm3,Cadm3
Neural Stem,L4-eNeuron,0.0,Cadm3,Cadm3
Neuroblast,L4-eNeuron,0.0,Cadm3,Cadm3
OPC,L4-eNeuron,0.00016505275148562184,Cadm3,Cadm3
Olig,L4-eNeuron,1.2139618033041363e-08,Cadm3,Cadm3
Oligodendrocyte,L4-eNeuron,0.0,Cadm3,Cadm3
astrocytes,L4-eNeuron,0.00011109339613519588,Cadm3,Cadm3
endothelial,L4-eNeuron,7.146922508867715e-05,Cadm3,Cadm3
microglia,L4-eNeuron,0.0,Cadm3,Cadm3
mural,L4-eNeuron,5.5964600113995194e-05,Cadm3,Cadm3
Adarb2-iNeuron,L5-eNeuron,4.534224570359095e-05,Cadm3,Cadm3
Astrocyte,L5-eNeuron,0.0,Cadm3,Cadm3
Choroid Plexus,L5-eNeuron,0.0,Cadm3,Cadm3
Endothelial,L5-eNeuron,0.0,Cadm3,Cadm3
Ependymal,L5-eNeuron,0.0,Cadm3,Cadm3
Excitatory neuron,L5-eNeuron,0.0,Cadm3,Cadm3
Interneuron,L5-eNeuron,0.0,Cadm3,Cadm3
L2-L3-eNeuron,L5-eNeuron,1.0313873532953111e-05,Cadm3,Cadm3
L4-eNeuron,L5-eNeuron,4.3224355241377227e-05,Cadm3,Cadm3
L5-eNeuron,L5-eNeuron,0.004280422182210008,Cadm3,Cadm3
L6-eNeuron,L5-eNeuron,0.0001275815380406262,Cadm3,Cadm3
Lhx6-iNeuron,L5-eNeuron,0.00029710929277029617,Cadm3,Cadm3
Microglia,L5-eNeuron,0.0,Cadm3,Cadm3
Neural Stem,L5-eNeuron,0.0,Cadm3,Cadm3
Neuroblast,L5-eNeuron,0.0,Cadm3,Cadm3
OPC,L5-eNeuron,1.9024010893780906e-05,Cadm3,Cadm3
Olig,L5-eNeuron,5.037720580388432e-05,Cadm3,Cadm3
Oligodendrocyte,L5-eNeuron,0.0,Cadm3,Cadm3
astrocytes,L5-eNeuron,3.794354446484605e-05,Cadm3,Cadm3
endothelial,L5-eNeuron,3.080223502479112e-05,Cadm3,Cadm3
microglia,L5-eNeuron,1.0812104067209493e-05,Cadm3,Cadm3
mural,L5-eNeuron,5.092252501684302e-07,Cadm3,Cadm3
Adarb2-iNeuron,L6-eNeuron,6.735513978235299e-05,Cadm3,Cadm3
Astrocyte,L6-eNeuron,0.0,Cadm3,Cadm3
Choroid Plexus,L6-eNeuron,0.0,Cadm3,Cadm3
Endothelial,L6-eNeuron,0.0,Cadm3,Cadm3
Ependymal,L6-eNeuron,0.0,Cadm3,Cadm3
Excitatory neuron,L6-eNeuron,0.0,Cadm3,Cadm3
Interneuron,L6-eNeuron,0.0,Cadm3,Cadm3
L2-L3-eNeuron,L6-eNeuron,1.3884481654732438e-05,Cadm3,Cadm3
L4-eNeuron,L6-eNeuron,7.960654737902641e-06,Cadm3,Cadm3
L5-eNeuron,L6-eNeuron,0.0001273410310006375,Cadm3,Cadm3
L6-eNeuron,L6-eNeuron,0.0019909326573923723,Cadm3,Cadm3
Lhx6-iNeuron,L6-eNeuron,0.00010573543764284082,Cadm3,Cadm3
Microglia,L6-eNeuron,0.0,Cadm3,Cadm3
Neural Stem,L6-eNeuron,0.0,Cadm3,Cadm3
Neuroblast,L6-eNeuron,0.0,Cadm3,Cadm3
OPC,L6-eNeuron,6.532384466036078e-06,Cadm3,Cadm3
Olig,L6-eNeuron,9.579091443599214e-05,Cadm3,Cadm3
Oligodendrocyte,L6-eNeuron,0.0,Cadm3,Cadm3
astrocytes,L6-eNeuron,9.04275103543305e-05,Cadm3,Cadm3
endothelial,L6-eNeuron,4.720357188764685e-05,Cadm3,Cadm3
microglia,L6-eNeuron,3.779909144831758e-05,Cadm3,Cadm3
mural,L6-eNeuron,3.197919769334481e-05,Cadm3,Cadm3
Adarb2-iNeuron,Lhx6-iNeuron,0.00012223926398510524,Cadm3,Cadm3
Astrocyte,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Choroid Plexus,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Endothelial,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Ependymal,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Excitatory neuron,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Interneuron,Lhx6-iNeuron,0.0,Cadm3,Cadm3
L2-L3-eNeuron,Lhx6-iNeuron,0.0001952724052154701,Cadm3,Cadm3
L4-eNeuron,Lhx6-iNeuron,0.00010618350975597232,Cadm3,Cadm3
L5-eNeuron,Lhx6-iNeuron,0.00028268523395756396,Cadm3,Cadm3
L6-eNeuron,Lhx6-iNeuron,0.0001029737161658126,Cadm3,Cadm3
Lhx6-iNeuron,Lhx6-iNeuron,0.009054191320633023,Cadm3,Cadm3
Microglia,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Neural Stem,Lhx6-iNeuron,0.0,Cadm3,Cadm3
Neuroblast,Lhx6-iNeuron,0.0,Cadm3,Cadm3
OPC,Lhx6-iNeuron,2.3324233397921235e-05,Cadm3,Cadm3
Olig,Lhx6-iNeuron,2.4814971803970252e-05,Cadm3,Cadm3
Oligodendrocyte,Lhx6-iNeuron,0.0,Cadm3,Cadm3
astrocytes,Lhx6-iNeuron,7.96528058141556e-05,Cadm3,Cadm3
endothelial,Lhx6-iNeuron,4.125105942152975e-05,Cadm3,Cadm3
microglia,Lhx6-iNeuron,0.0,Cadm3,Cadm3
mural,Lhx6-iNeuron,6.490329001026396e-06,Cadm3,Cadm3
Adarb2-iNeuron,Microglia,0.0,Cadm3,Cadm3
Astrocyte,Microglia,0.0,Cadm3,Cadm3
Choroid Plexus,Microglia,0.0,Cadm3,Cadm3
Endothelial,Microglia,0.0,Cadm3,Cadm3
Ependymal,Microglia,0.0,Cadm3,Cadm3
Excitatory neuron,Microglia,0.0,Cadm3,Cadm3
Interneuron,Microglia,0.0,Cadm3,Cadm3
L2-L3-eNeuron,Microglia,0.0,Cadm3,Cadm3
L4-eNeuron,Microglia,0.0,Cadm3,Cadm3
L5-eNeuron,Microglia,0.0,Cadm3,Cadm3
L6-eNeuron,Microglia,0.0,Cadm3,Cadm3
Lhx6-iNeuron,Microglia,0.0,Cadm3,Cadm3
Microglia,Microglia,0.0,Cadm3,Cadm3
Neural Stem,Microglia,0.0,Cadm3,Cadm3
Neuroblast,Microglia,0.0,Cadm3,Cadm3
OPC,Microglia,0.0,Cadm3,Cadm3
Olig,Microglia,0.0,Cadm3,Cadm3
Oligodendrocyte,Microglia,0.0,Cadm3,Cadm3
astrocytes,Microglia,0.0,Cadm3,Cadm3
endothelial,Microglia,0.0,Cadm3,Cadm3
microglia,Microglia,0.0,Cadm3,Cadm3
mural,Microglia,0.0,Cadm3,Cadm3
Adarb2-iNeuron,Neural Stem,0.0,Cadm3,Cadm3
