pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
SERTAD1__Malignant|NRP1__Stroma,SERTAD1,NRP1,Malignant,Stroma,2624,768,0.0055876262
KLRB1__Macrophage|PLXNB2__Malignant,KLRB1,PLXNB2,Macrophage,Malignant,315,2624,0.0055865324
TNFSF15__Malignant|CD74__Stroma,TNFSF15,CD74,Malignant,Stroma,2624,768,0.005586373
PODXL2__Malignant|PLXNA1__Macrophage,PODXL2,PLXNA1,Malignant,Macrophage,2624,315,0.0055830497
CD59__Malignant|CD44__Bcell,CD59,CD44,Malignant,Bcell,2624,20,0.0055812453
CD59__Malignant|PTPRM__Endothelial,CD59,PTPRM,Malignant,Endothelial,2624,62,0.005577646
CD47__Malignant|SIGLEC1__Stroma,CD47,SIGLEC1,Malignant,Stroma,2624,768,0.005577486
F11R__Malignant|CADM1__Stroma,F11R,CADM1,Malignant,Stroma,2624,768,0.0055769077
FN1__Stroma|IL2RA__Macrophage,FN1,IL2RA,Stroma,Macrophage,768,315,0.005574522
RTN4__Malignant|SDC1__Macrophage,RTN4,SDC1,Malignant,Macrophage,2624,315,0.0055730357
FN1__Stroma|SDC1__Bcell,FN1,SDC1,Stroma,Bcell,768,20,0.005572531
ANXA2__Macrophage|CDH1__Stroma,ANXA2,CDH1,Macrophage,Stroma,315,768,0.005557267
CD47__Malignant|SIRPA__Stroma,CD47,SIRPA,Malignant,Stroma,2624,768,0.005554837
LRPAP1__Malignant|LRP5__Stroma,LRPAP1,LRP5,Malignant,Stroma,2624,768,0.0055541885
SORBS1__Malignant|SDC4__Stroma,SORBS1,SDC4,Malignant,Stroma,2624,768,0.005551628
ADAM15__Malignant|IL2RA__Macrophage,ADAM15,IL2RA,Malignant,Macrophage,2624,315,0.0055486006
COL4A2__Endothelial|CD151__Stroma,COL4A2,CD151,Endothelial,Stroma,62,768,0.005545793
HBEGF__Macrophage|CD151__Malignant,HBEGF,CD151,Macrophage,Malignant,315,2624,0.0055456483
BMP4__Malignant|IL6ST__Stroma,BMP4,IL6ST,Malignant,Stroma,2624,768,0.0055440376
TIMP3__Stroma|NRP1__Macrophage,TIMP3,NRP1,Stroma,Macrophage,768,315,0.0055432986
LGALS3BP__Malignant|LTBR__Bcell,LGALS3BP,LTBR,Malignant,Bcell,2624,20,0.0055391523
ROBO1__Malignant|ITGB2__Macrophage,ROBO1,ITGB2,Malignant,Macrophage,2624,315,0.005533832
CGA__Malignant|TNFRSF6B__Macrophage,CGA,TNFRSF6B,Malignant,Macrophage,2624,315,0.0055317828
VEGFA__Malignant|S1PR2__Stroma,VEGFA,S1PR2,Malignant,Stroma,2624,768,0.005531184
HSPG2__Endothelial|PLXNB2__Stroma,HSPG2,PLXNB2,Endothelial,Stroma,62,768,0.0055285655
DAG1__Malignant|TNFRSF6B__Macrophage,DAG1,TNFRSF6B,Malignant,Macrophage,2624,315,0.005525782
YBX1__Malignant|S1PR1__Stroma,YBX1,S1PR1,Malignant,Stroma,2624,768,0.0055244374
